Manin00g000010.1	Q93WI9	Protein HEADING DATE 3A (FT-like protein A)
Manin10g004930.2	Q9SYM5	Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1 (Protein REPRESSOR OF LRX1 1) (Rhamnose biosynthetic enzyme 1) (AtRHM1) [Includes: UDP-glucose 4,6-dehydratase (EC 4.2.1.76); UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose 4-keto-reductase (EC 1.1.1.-) (EC 5.1.3.-)]
Manin10g004940.1	Q9SYM4	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 1 (EC 2.4.1.15) (Trehalose-6-phosphate synthase 1) (AtTPS1)
Manin10g004940.2	Q9SYM4	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 1 (EC 2.4.1.15) (Trehalose-6-phosphate synthase 1) (AtTPS1)
Manin10g004940.3	Q9SYM4	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 1 (EC 2.4.1.15) (Trehalose-6-phosphate synthase 1) (AtTPS1)
Manin10g004950.1	Q500Y9	NADH kinase (AtNADK-3) (EC 2.7.1.86)
Manin10g004960.1	Q9LRE6	DNA polymerase delta catalytic subunit (EC 2.7.7.7)
Manin10g004970.1	F4HRI2	E3 ubiquitin-protein ligase CCNB1IP1 homolog (EC 2.3.2.27) (RING finger-containing protein HEI10) (RING-type E3 ubiquitin transferase HEI10)
Manin10g004980.1	Q9SYM2	B-box zinc finger protein 22 (Protein DOUBLE B-BOX 3) (Protein LIGHT-REGULATED ZINC FINGER PROTEIN 1) (Protein SALT TOLERANCE HOMOLOG 3)
Manin10g004990.1	Q9SYM1	Mechanosensitive ion channel protein 6 (Mechanosensitive channel of small conductance-like 6) (MscS-Like protein 6)
Manin10g005000.1	Q9SYM0	Protein VTE6, chloroplastic (Phytyl-P kinase) (EC 2.7.4.-) (Vitamin E deficient 6)
Manin10g005010.1	O22960	Protein trichome birefringence-like 37
Manin10g005020.1	C0LGG9	Probable LRR receptor-like serine/threonine-protein kinase At1g53440 (EC 2.7.11.1)
Manin10g005020.2	C0LGG9	Probable LRR receptor-like serine/threonine-protein kinase At1g53440 (EC 2.7.11.1)
Manin10g005030.1	Q9SYM0	Protein VTE6, chloroplastic (Phytyl-P kinase) (EC 2.7.4.-) (Vitamin E deficient 6)
Manin10g005040.1	Q32S06	NAD(P)H-quinone oxidoreductase subunit 5, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 5) (NADH-plastoquinone oxidoreductase subunit 5)
Manin10g005050.1	Q8VY22	Protein trichome birefringence-like 38
Manin10g005060.1	F4IWA8	Protein trichome birefringence-like 41
Manin10g005070.1	C0LGG8	Probable LRR receptor-like serine/threonine-protein kinase At1g53430 (EC 2.7.11.1)
Manin10g005070.2	C0LGG8	Probable LRR receptor-like serine/threonine-protein kinase At1g53430 (EC 2.7.11.1)
Manin10g005080.1	Q8VY22	Protein trichome birefringence-like 38
Manin10g005090.1	C0LGG8	Probable LRR receptor-like serine/threonine-protein kinase At1g53430 (EC 2.7.11.1)
Manin10g005090.2	C0LGG8	Probable LRR receptor-like serine/threonine-protein kinase At1g53430 (EC 2.7.11.1)
Manin10g005100.1	C0LGG8	Probable LRR receptor-like serine/threonine-protein kinase At1g53430 (EC 2.7.11.1)
Manin10g005100.2	C0LGG8	Probable LRR receptor-like serine/threonine-protein kinase At1g53430 (EC 2.7.11.1)
Manin10g005110.1	Q9SJE9	Aluminum-activated malate transporter 1 (AtALMT1)
Manin10g005120.1	Q7F1M0	ATP-dependent DNA helicase 2 subunit KU70 (OsKU70) (EC 3.6.4.12) (ATP-dependent DNA helicase 2 subunit 1) (ATP-dependent DNA helicase II 70 kDa subunit)
Manin10g005130.1	Q9ZV88	BES1/BZR1 homolog protein 4
Manin10g005140.1	O48790	Cyclin-B1-4 (G2/mitotic-specific cyclin-B1-4) (CycB1;4)
Manin10g005150.1	Q8VZ10	Protein SUPPRESSOR OF QUENCHING 1, chloroplastic (EC 3.1.3.-)
Manin10g005160.1	Q9SDA8	F-box/LRR-repeat protein 10
Manin10g005170.1	F4KGE8	Protein GRAVITROPIC IN THE LIGHT 1
Manin10g005180.1	O23344	Ferredoxin C 1, chloroplastic (AtFdC1)
Manin10g005190.1	Q52K95	Precursor of CEP14 (PCEP14) [Cleaved into: C-terminally encoded peptide 14 (CEP14)]
Manin10g005200.1	P32961	Nitrilase 1 (EC 3.5.5.1)
Manin10g005210.1	F4KGE8	Protein GRAVITROPIC IN THE LIGHT 1
Manin10g005220.1	O23344	Ferredoxin C 1, chloroplastic (AtFdC1)
Manin10g005230.1	P22553	S-locus-specific glycoprotein BS29-2
Manin10g005240.1	Q1ACE1	Light-independent protochlorophyllide reductase subunit N (DPOR subunit N) (LI-POR subunit N) (EC 1.3.7.7)
Manin10g005250.1	Q9LXT3	Multiprotein-bridging factor 1b
Manin10g005260.1	Q93VI8	Tubby-like F-box protein 7 (AtTLP7)
Manin10g005270.1	Q58FV0	Protein DOG1-like 3
Manin10g005280.1	Q8L6H7	Beta-glucosidase-like SFR2, chloroplastic (EC 2.4.1.184) (Beta-glucosidase 36) (Os11bglu36) (Protein SENSITIVE TO FREEZING 2) (OsSFR2)
Manin10g005290.1	P31923	Sucrose synthase 2 (EC 2.4.1.13) (Sucrose-UDP glucosyltransferase 2)
Manin10g005300.1	P16273	Pathogen-related protein
Manin10g005310.1	P16273	Pathogen-related protein
Manin10g005320.1	Q05758	Ketol-acid reductoisomerase, chloroplastic (EC 1.1.1.86) (Acetohydroxy-acid reductoisomerase) (Alpha-keto-beta-hydroxylacyl reductoisomerase)
Manin10g005330.1	B3DNN5	Anaphase-promoting complex subunit 6 (Cell division cycle protein 16 homolog) (CDC16 homolog) (Cyclosome subunit 6) (Protein NOMEGA)
Manin10g005340.1	P16273	Pathogen-related protein
Manin10g005350.1	B3DNN5	Anaphase-promoting complex subunit 6 (Cell division cycle protein 16 homolog) (CDC16 homolog) (Cyclosome subunit 6) (Protein NOMEGA)
Manin10g005360.1	P81898	Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A (PNGase A) (EC 3.5.1.52) (Glycopeptide N-glycosidase) (N-glycanase) [Cleaved into: Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A light chain (PNGase A small chain) (PNGase A subunit B); Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A heavy chain (PNGase A large chain) (PNGase A subunit A)]
Manin10g005370.1	J9R388	Copalyl diphosphate synthase 2 (EC 5.5.1.12) (Terpene synthase 10) (SmTPS10)
Manin10g005380.1	P81898	Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A (PNGase A) (EC 3.5.1.52) (Glycopeptide N-glycosidase) (N-glycanase) [Cleaved into: Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A light chain (PNGase A small chain) (PNGase A subunit B); Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A heavy chain (PNGase A large chain) (PNGase A subunit A)]
Manin10g005400.1	O48651	Squalene monooxygenase SE1 (EC 1.14.14.17) (Squalene epoxidase 1) (PgSQE1) (SE) (SE1) (gse)
Manin10g005410.1	Q9S7R3	Protein LIGHT-DEPENDENT SHORT HYPOCOTYLS 10 (Protein ORGAN BOUNDARY 10)
Manin10g005420.1	Q9ZVA2	EP1-like glycoprotein 2 (Curculin-like (Mannose-binding) lectin family protein)
Manin10g005430.1	Q39688	Epidermis-specific secreted glycoprotein EP1 (52/54 kDa medium protein)
Manin10g005440.1	Q6JN46	Receptor-like protein EIX2 (EIX receptor 2)
Manin10g005450.1	Q02909	Phosphoenolpyruvate carboxylase, housekeeping isozyme (PEPCase) (EC 4.1.1.31) (PEPC 1)
Manin10g005450.2	Q02909	Phosphoenolpyruvate carboxylase, housekeeping isozyme (PEPCase) (EC 4.1.1.31) (PEPC 1)
Manin10g005460.1	Q9MAH1	TPR repeat-containing thioredoxin TTL1 (Tetratricopeptide repeat thioredoxin-like 1)
Manin10g005470.1	Q8L7M1	Probable beta-1,3-galactosyltransferase 14 (EC 2.4.1.-)
Manin10g005480.1	F4IXE7	Increased DNA methylation 1 (Histone H3 acetyltransferase IDM1) (EC 2.3.1.-) (Protein ROS4) (Repressor of silencing 4)
Manin10g005490.1	Q9SJA1	Ubiquitin carboxyl-terminal hydrolase 19 (EC 3.4.19.12) (Deubiquitinating enzyme 19) (AtUBP19) (Ubiquitin thioesterase 19) (Ubiquitin-specific-processing protease 19)
Manin10g005500.1	Q9MAH3	Protein DJ-1 homolog B (AtDJ1B)
Manin10g005510.1	Q9MAH4	ABC transporter G family member 10 (ABC transporter ABCG.10) (AtABCG10) (Probable white-brown complex homolog protein 10) (AtWBC10)
Manin10g005520.1	Q9LKA5	Multiple organellar RNA editing factor 8, chloroplastic/mitochondrial (RNA editing-interacting protein 1)
Manin10g005530.1	Q9LKA4	UBP1-associated protein 2C
Manin10g005540.1	Q9FE59	Sucrose transport protein SUC4 (Sucrose permease 4) (Sucrose transporter 4) (Sucrose-proton symporter 4)
Manin10g005550.1	Q1PFD9	Protein trichome birefringence-like 31
Manin10g005560.1	Q9C5J6	tRNA dimethylallyltransferase 9 (EC 2.5.1.75) (Isopentenyl-diphosphate: tRNA isopentenyltransferase 9) (AtIPT9) (IPP transferase 9) (IPPT 9)
Manin10g005560.2	Q9C5J6	tRNA dimethylallyltransferase 9 (EC 2.5.1.75) (Isopentenyl-diphosphate: tRNA isopentenyltransferase 9) (AtIPT9) (IPP transferase 9) (IPPT 9)
Manin10g005570.1	P17783	Malate dehydrogenase, mitochondrial (EC 1.1.1.37) (allergen Citr l MDH)
Manin10g005580.1	Q9LNC4	Transcription factor GTE4 (Bromodomain-containing protein GTE4) (Protein GLOBAL TRANSCRIPTION FACTOR GROUP E4)
Manin10g005580.2	P55005	Beta-amylase (EC 3.2.1.2) (1,4-alpha-D-glucan maltohydrolase)
Manin10g005590.1	A0A072V9Z0	CLAVATA3/ESR (CLE)-related protein 33 (MtCLE33) [Cleaved into: CLE33p]
Manin10g005600.1	Q2QZL4	Splicing factor U2af large subunit B (U2 auxiliary factor 65 kDa subunit B) (U2 small nuclear ribonucleoprotein auxiliary factor large subunit B) (U2 snRNP auxiliary factor large subunit B)
Manin10g005610.1	F4J3R7	Protein SEEDLING PLASTID DEVELOPMENT 1
Manin10g005620.1	Q8VYK6	40S ribosomal protein S4-3
Manin10g005630.1	Q9MAH8	Transcription factor TCP3
Manin10g005640.1	Q9LKA0	Protein IQ-DOMAIN 10 (AtIQD10)
Manin10g005650.1	Q9SHQ9	Protein SPEAR4 (SPL-like, EAR-containing protein 4) (TCP interactor containing EAR motif protein 3)
Manin10g005650.2	Q9SHQ9	Protein SPEAR4 (SPL-like, EAR-containing protein 4) (TCP interactor containing EAR motif protein 3)
Manin10g005650.3	Q9SHQ9	Protein SPEAR4 (SPL-like, EAR-containing protein 4) (TCP interactor containing EAR motif protein 3)
Manin10g005660.1	Q8L636	Sodium/calcium exchanger NCL (Na(+)/Ca(2+)-exchange protein NCL) (Protein NCX-like) (AtNCL)
Manin10g005670.1	Q5QNI2	Sodium/calcium exchanger NCL1 (Na(+)/Ca(2+)-exchange protein NCL1) (OsEFCAX1) (Protein NCX-like 1) (OsNCL1)
Manin10g005680.1	Q8L636	Sodium/calcium exchanger NCL (Na(+)/Ca(2+)-exchange protein NCL) (Protein NCX-like) (AtNCL)
Manin10g005690.1	Q0JMB2	Zinc finger BED domain-containing protein RICESLEEPER 4 (Transposase-like protein RICESLEEPER 4)
Manin10g005700.1	Q8L636	Sodium/calcium exchanger NCL (Na(+)/Ca(2+)-exchange protein NCL) (Protein NCX-like) (AtNCL)
Manin10g005710.1	Q9ZRA2	Homogentisate 1,2-dioxygenase (EC 1.13.11.5) (Homogentisate oxygenase) (Homogentisic acid oxidase) (Homogentisicase)
Manin10g005720.1	Q6T1F5	Caffeic acid 3-O-methyltransferase (CAOMT) (COMT) (EC 2.1.1.68) (S-adenosysl-L-methionine:caffeic acid 3-O-methyltransferase)
Manin10g005730.1	Q5QLR5	Probable E3 ubiquitin-protein ligase ZFP1 (OsZFP1) (EC 2.3.2.27)
Manin10g005730.2	Q5QLR5	Probable E3 ubiquitin-protein ligase ZFP1 (OsZFP1) (EC 2.3.2.27)
Manin10g005740.1	F4I8S3	SNF2 domain-containing protein CLASSY 3 (EC 3.6.4.-) (Protein CHROMATIN REMODELING 31) (AtCHR31)
Manin10g005740.2	F4I8S3	SNF2 domain-containing protein CLASSY 3 (EC 3.6.4.-) (Protein CHROMATIN REMODELING 31) (AtCHR31)
Manin10g005760.1	Q8RWJ7	Protein SAWADEE HOMEODOMAIN HOMOLOG 2 (Probable DNA-binding transcription factor 2)
Manin10g005780.1	Q6ZGL9	Signal peptide peptidase 1 (OsSPP1) (EC 3.4.23.-) (Intramembrane protease 1) (IMP) (IMPAS)
Manin10g005790.1	F4IAE9	ATPase family AAA domain-containing protein At1g05910
Manin10g005800.1	Q8W566	Uncharacterized exonuclease domain-containing protein At3g15140 (EC 3.1.-.-)
Manin10g005810.1	Q8GYH7	E3 SUMO-protein ligase MMS21 (EC 2.3.2.-) (E3 SUMO-protein transferase MMS21) (MMS21 homolog) (AtMMS21) (Protein HIGH PLOIDY 2)
Manin10g005820.1	Q8L493	D-amino-acid transaminase, chloroplastic (EC 2.6.1.21) (EC 4.1.3.38) (Aminodeoxychorismate lyase) (AtADCL) (Branched-chain-amino-acid aminotransferase-like protein 3)
Manin10g005830.1	O04017	Protein CUP-SHAPED COTYLEDON 2 (NAC domain-containing protein 98) (ANAC098) (NAC domain-containing protein CUC2)
Manin10g005840.1	O80340	Ethylene-responsive transcription factor 4 (AtERF4) (Ethylene-responsive element-binding factor 4) (EREBP-4) (Protein RELATED TO APETALA2 5)
Manin10g005850.1	Q9FN32	Protein yippee-like At5g53940
Manin10g005860.1	O24527	Serine/threonine-protein kinase 1 (EC 2.7.11.1)
Manin10g005870.1	K4PW38	Protein RICE SALT SENSITIVE 3
Manin10g005880.1	A0A2R4LMF9	UDP-glycosyltransferase 73C25 (EC 2.4.1.-)
Manin10g005890.1	Q9LDA7	Probable protein phosphatase 2C 39 (AtPP2C39) (EC 3.1.3.16)
Manin10g005900.1	Q9S7A9	Squamosa promoter-binding-like protein 4
Manin10g005900.2	Q9S7A9	Squamosa promoter-binding-like protein 4
Manin10g005900.3	Q8LAM0	Ubiquitin carboxyl-terminal hydrolase 4 (EC 3.4.19.12) (Deubiquitinating enzyme 4) (AtUBP4) (Ubiquitin thioesterase 4) (Ubiquitin-specific-processing protease 4)
Manin10g005910.1	Q9FN37	Phytosulfokine receptor 2 (AtPSKR2) (EC 2.7.11.1) (Phytosulfokine LRR receptor kinase 2)
Manin10g005920.1	Q8W1L6	Peroxisomal fatty acid beta-oxidation multifunctional protein (MFP) [Includes: Enoyl-CoA hydratase/3-2-trans-enoyl-CoA isomerase/3-hydroxybutyryl-CoA epimerase (EC 4.2.1.17) (EC 5.1.2.3) (EC 5.3.3.8); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)]
Manin10g005930.1	Q9LUH2	Protein DETOXIFICATION 19 (AtDTX19) (Multidrug and toxic compound extrusion protein 19) (MATE protein 19) (Protein ABERRANT LATERAL ROOT FORMATION 5)
Manin10g005940.1	Q9T076	Early nodulin-like protein 2 (Phytocyanin-like protein)
Manin10g005950.1	B9N1F9	Probable bifunctional methylthioribulose-1-phosphate dehydratase/enolase-phosphatase E1 [Includes: Methylthioribulose-1-phosphate dehydratase (MTRu-1-P dehydratase) (EC 4.2.1.109); Enolase-phosphatase E1 (EC 3.1.3.77) (2,3-diketo-5-methylthio-1-phosphopentane phosphatase)]
Manin10g005960.1	Q9LDZ1	VQ motif-containing protein 19 (AtVQ19) (MPK3/6-targeted VQ-motif-containing protein 4)
Manin10g005970.1	F4HPR5	Dynamin-related protein 5A (Protein ARC5-like)
Manin10g005980.1	Q9LNN7	Protein GRIM REAPER (Stigma-specific STIG1-like protein GRI) [Cleaved into: GRIp]
Manin10g005990.1	A2XAY1	Very-long-chain aldehyde decarbonylase GL1-6 (EC 4.1.99.5) (Protein GLOSSY 1-6)
Manin10g006000.1	O23144	Proton pump-interactor 1
Manin10g006010.1	Q9FLD7	Beta-glucuronosyltransferase GlcAT14A (EC 2.4.1.-) (GT14 family glucuronic acid transferase 1) (AtGlcAT14A)
Manin10g006010.2	Q9FLD7	Beta-glucuronosyltransferase GlcAT14A (EC 2.4.1.-) (GT14 family glucuronic acid transferase 1) (AtGlcAT14A)
Manin10g006010.3	Q9FLD7	Beta-glucuronosyltransferase GlcAT14A (EC 2.4.1.-) (GT14 family glucuronic acid transferase 1) (AtGlcAT14A)
Manin10g006020.1	Q9LJR3	Protein SPA1-RELATED 3
Manin10g006030.1	F4I114	Probable serine/threonine-protein kinase At1g09600 (EC 2.7.11.-)
Manin10g006040.1	Q9FZ97	Probable hexosyltransferase MUCI70 (EC 2.4.1.-) (Protein MUCILAGE-RELATED 70)
Manin10g006050.1	Q9FMY3	Serine/threonine-protein kinase-like protein At5g23170 (EC 2.7.11.1)
Manin10g006060.1	Q96386	Metallothionein-like protein type 3 (MT-3)
Manin10g006070.1	Q9C5V5	Glutamate receptor 2.8 (Ligand-gated ion channel 2.8)
Manin10g006080.1	O64642	UTP:RNA uridylyltransferase 1 (EC 2.7.7.52)
Manin10g006080.2	O64642	UTP:RNA uridylyltransferase 1 (EC 2.7.7.52)
Manin10g006090.1	Q9C920	3-deoxy-manno-octulosonate cytidylyltransferase, mitochondrial (EC 2.7.7.38) (CMP-2-keto-3-deoxyoctulosonic acid synthase) (AtCKS) (CMP-KDO synthase)
Manin10g006100.1	Q9SEU6	Thioredoxin M4, chloroplastic (AtTrxm4)
Manin10g006110.1	Q8GUK7	E3 ubiquitin-protein ligase RMA3 (EC 2.3.2.27) (Protein RING membrane-anchor 3) (RING-type E3 ubiquitin transferase RMA3)
Manin10g006120.1	Q9LDJ3	Expansin-A12 (AtEXPA12) (Alpha-expansin-12) (At-EXP12) (AtEx12) (Ath-ExpAlpha-1.24) (Expansin-S2)
Manin10g006130.1	Q94AN2	Choline transporter protein 1 (AtCTL1) (Protein SIGNIFICANT IONOME CHANGES 1)
Manin10g006160.1	Q9FI00	MLO-like protein 11 (AtMlo11)
Manin10g006160.2	Q9FI00	MLO-like protein 11 (AtMlo11)
Manin10g006170.1	Q9C923	Nuclear/nucleolar GTPase 2 (AtNug2) (DAR GTPase 5)
Manin10g006180.1	Q6K7R2	Plant intracellular Ras-group-related LRR protein 6 (Intracellular Ras-group-related LRR protein 6) (OsIRL6)
Manin10g006190.1	Q9FN03	Ultraviolet-B receptor UVR8 (Protein UV-B RESISTANCE 8) (RCC1 domain-containing protein UVR8)
Manin10g006190.2	Q9FN03	Ultraviolet-B receptor UVR8 (Protein UV-B RESISTANCE 8) (RCC1 domain-containing protein UVR8)
Manin10g006200.1	Q84WQ5	CBS domain-containing protein CBSX5
Manin10g006210.1	Q9LE16	Ribosome biogenesis protein BRX1 homolog 1 (AtBRX1-1) (Brix domain-containing protein 2)
Manin10g006220.1	Q9SY00	COMPASS-like H3K4 histone methylase component WDR5B (AtWDR5B)
Manin10g006230.1	Q85FP0	Maturase K (Intron maturase)
Manin10g006230.2	Q85FP0	Maturase K (Intron maturase)
Manin10g006240.1	I1GTC2	TIR-only protein (BdTIR) (NAD(+) hydrolase TIR) (EC 3.2.2.6) (NADP(+) hydrolase TIR) (EC 3.2.2.-)
Manin10g006250.1	Q7XSK0	Beta-glucosidase 18 (Os4bglu18) (EC 3.2.1.21)
Manin10g006260.1	A0A3Q7HH64	NAC domain-containing protein JA2L (Protein JASMONIC ACID 2-LIKE) (Protein JA2-LIKE)
Manin10g006270.1	Q9LD44	NAC transcription factor 56 (AtNAC056) (NAC domain-containing protein 2) (AtNAC2) (Protein NAC-REGULATED SEED MORPHOLOGY 1)
Manin10g006280.1	Q9ZS51	Peroxisomal membrane protein PMP22 (22 kDa peroxisomal membrane protein)
Manin10g006290.1	F4K0C4	Trafficking protein particle complex II-specific subunit 130 homolog (AtTRS130) (TRAPP II-specific subunit 130 homolog)
Manin10g006300.1	Q3ED65	2-phytyl-1,4-beta-naphthoquinone methyltransferase, chloroplastic (EC 2.1.1.329) (Demethylphylloquinone methyltransferase) (Menaquinone biosynthesis methyltransferase ubiE-like protein)
Manin10g006310.1	Q9LK35	Receptor-like protein kinase THESEUS 1 (EC 2.7.11.-)
Manin10g006320.1	Q6DR20	F-box protein At2g17036
Manin10g006330.1	Q39214	Disease resistance protein RPM1 (Resistance to Pseudomonas syringae protein 3) (Resistance to Pseudomonas syringae pv. Maculicola protein 1)
Manin10g006340.1	Q9FZ92	Putative DEAD-box ATP-dependent RNA helicase 44 (EC 3.6.4.13)
Manin10g006350.1	Q9LID0	Lysine-specific histone demethylase 1 homolog 2 (EC 1.-.-.-) (Flavin-containing amine oxidase domain-containing protein 2) (Protein LSD1-LIKE 2)
Manin10g006370.1	Q9FL69	ADP-ribosylation factor GTPase-activating protein AGD5 (ARF GAP AGD5) (Protein ARF-GAP DOMAIN 5) (AtAGD5) (Protein MODIFIED TRANSPORT TO THE VACUOLE 4) (Protein NEVERSHED) (Protein ZIGA3)
Manin10g006380.1	F4K956	Pathogen-associated molecular patterns-induced protein A70 (PIG A70)
Manin10g006390.1	Q8W4L5	B3 domain-containing transcription repressor VAL1 (Protein HIGH-LEVEL EXPRESSION OF SUGAR-INDUCIBLE 2) (Protein VP1/ABI3-LIKE 1)
Manin10g006400.1	P0C0M2	Probable indole-3-acetic acid-amido synthetase GH3.2 (EC 6.3.2.-) (Auxin-responsive GH3-like protein 2) (OsGH3-2)
Manin10g006410.1	F4K0A6	Myosin-2 (AtATM2) (AtMYOS1)
Manin10g006420.1	P27489	Chlorophyll a-b binding protein 13, chloroplastic (LHCII type III CAB-13)
Manin10g006430.1	Q94AS9	Cyclic nucleotide-gated ion channel 4 (AtCNGC4) (Cyclic nucleotide- and calmodulin-regulated ion channel 4) (AtHLM1)
Manin10g006440.1	Q652L2	Protein HIRA (Histone regulator protein)
Manin10g006450.1	Q1ECE0	Vesicle-associated protein 4-1 (Plant VAP homolog 4-1) (AtPVA41) (Protein MEMBRANE-ASSOCIATED MANNITOL-INDUCED) (AtMAMI) (VAMP-associated protein 4-1)
Manin10g006460.1	Q9C8R8	Nuclear intron maturase 1, mitochondrial (AtnMat1) (EC 3.1.-.-) (Nuclear intron maturase 1 a) (AtnMat1a) (Protein CHANGED SENSITIVITY TO CELLULOSE SYNTHESIS INHIBITORS 1)
Manin10g006470.1	Q7XQT2	Diacylglycerol kinase 1 (DAG kinase 1) (OsDGK1) (EC 2.7.1.107) (BTH-inducible diacylglycerol kinase 1) (OsBIDK1)
Manin10g006480.1	Q8L6Y1	Ubiquitin carboxyl-terminal hydrolase 14 (EC 3.4.19.12) (Deubiquitinating enzyme 14) (AtUBP14) (TITAN-6 protein) (Ubiquitin thioesterase 14) (Ubiquitin-specific-processing protease 14)
Manin10g006490.1	Q9FMY4	Uncharacterized protein At5g23160
Manin10g006500.1	F6H2F8	tRNA (guanine(37)-N1)-methyltransferase 1 (EC 2.1.1.228) (M1G-methyltransferase 1) (tRNA [GM37] methyltransferase 1) (tRNA methyltransferase 5 homolog 1)
Manin10g006510.1	Q8L4N1	Universal stress protein PHOS34 (Phosphorylated protein of 34 kDa) (AtPHOS34)
Manin10g006520.1	Q9LJB7	B-box zinc finger protein 32 (EIP6, EMF1-INTERACTING PROTEIN 6)
Manin10g006530.1	O81831	Calcium-binding protein KRP1 (KIC-related protein 1)
Manin10g006540.1	C0SJS4	Psoralen synthase (EC 1.14.14.141) (Cytochrome P450 CYP71AJ2) (Fragment)
Manin10g006550.1	O81905	Receptor-like serine/threonine-protein kinase SD1-8 (EC 2.7.11.1) (Arabidopsis thaliana receptor kinase 3) (S-domain-1 (SD1) receptor kinase 8) (SD1-8)
Manin10g006560.1	O81832	G-type lectin S-receptor-like serine/threonine-protein kinase At4g27290 (EC 2.7.11.1)
Manin10g006570.1	Q9LSQ5	NAD(P)H dehydrogenase (quinone) FQR1 (EC 1.6.5.2) (Flavodoxin-like quinone reductase 1)
Manin10g006580.1	Q8GXT3	Transcription factor bHLH123 (Basic helix-loop-helix protein 123) (AtbHLH123) (bHLH 123) (Transcription factor EN 63) (bHLH transcription factor bHLH123)
Manin10g006580.2	Q8GXT3	Transcription factor bHLH123 (Basic helix-loop-helix protein 123) (AtbHLH123) (bHLH 123) (Transcription factor EN 63) (bHLH transcription factor bHLH123)
Manin10g006590.1	Q9LSQ4	Indole-3-acetic acid-amido synthetase GH3.6 (EC 6.3.2.-) (Auxin-responsive GH3-like protein 6) (AtGH3-6) (Protein DWARF IN LIGHT 1) (DFL-1)
Manin10g006600.1	F4HTH8	Katanin p80 WD40 repeat-containing subunit B1 homolog KTN80.2 (DDB1 binding WD40 hypersensitive to ABA 3) (DWD hypersensitive to ABA 3)
Manin10g006610.1	Q9LPZ1	Multiple organellar RNA editing factor 9, chloroplastic (RNA editing-interacting protein 9)
Manin10g006620.1	Q9FZF8	Putative F-box protein At1g47790
Manin10g006630.1	Q9LHQ7	mRNA cap guanine-N7 methyltransferase 1 (EC 2.1.1.56) (mRNA (guanine-N(7))-methyltransferase 1) (mRNA cap methyltransferase 1)
Manin10g006640.1	Q9FIU6	Organelle RRM domain-containing protein 2, mitochondrial
Manin10g006650.1	Q9LHQ6	Organic cation/carnitine transporter 4 (AtOCT4)
Manin10g006660.1	Q69VG1	Chitin-inducible gibberellin-responsive protein 1
Manin10g006670.1	Q9FIU5	Calcium/calmodulin-regulated receptor-like kinase 1 (AtCRLK1) (EC 2.7.11.1)
Manin10g006680.1	P51104	Dihydroflavonol 4-reductase (DFR) (EC 1.1.1.219) (Dihydrokaempferol 4-reductase) (Flavanone 4-reductase) (FNR) (EC 1.1.1.234)
Manin10g006700.1	Q9C681	Probable histone H2A.1 (HTA10)
Manin10g006710.1	Q9FXH1	Pentatricopeptide repeat-containing protein At1g19720 (Protein DYW7)
Manin10g006720.1	Q94B77	Formin-like protein 5 (AtFH5) (AtFORMIN-5) (Formin homology 2 domain-containing protein 5)
Manin10g006730.1	Q9FIT9	21.7 kDa class VI heat shock protein (21.7 kDa heat shock protein) (AtHsp21.7)
Manin10g006740.1	P46875	Kinesin-like protein KIN-14N (AtKIN14d) (Kinesin-like protein KatC)
Manin10g006750.1	Q9SGH4	Photosynthetic NDH subunit of lumenal location 3, chloroplastic (PsbQ-like protein 2)
Manin10g006760.1	Q8LDI5	Thioredoxin-like protein CXXS1 (AtCXXS1) (Mono-cysteine thioredoxin 1)
Manin10g006770.1	Q9FH37	Transcription factor ILR3 (Basic helix-loop-helix protein 105) (AtbHLH105) (bHLH 105) (Protein IAA-LEUCINE RESISTANT 3) (Transcription factor EN 133) (bHLH transcription factor bHLH105)
Manin10g006780.1	P29130	Phytochrome B
Manin10g006790.1	Q9FH36	Probable galacturonosyltransferase 12 (EC 2.4.1.-) (Like glycosyl transferase 6) (Protein IRREGULAR XYLEM 8)
Manin10g006800.1	F4K493	SNF2 domain-containing protein CLASSY 2 (Protein CHROMATIN REMODELING 42)
Manin10g006810.1	O81971	Cytochrome P450 71D9 (EC 1.14.-.-) (Cytochrome P450 CP3)
Manin10g006820.1	O22307	Cytochrome P450 71D11 (EC 1.14.-.-) (Fragment)
Manin10g006830.1	Q9FH32	Autophagy-related protein 18f (AtATG18f)
Manin10g006840.1	Q67WM9	Protein OS-9 homolog (OsOS9)
